input_size,comparisons,swaps_or_shifts,presortedness_score,duplicate_ratio,value_range,probes,collision_count,domain,algorithm,input_condition
110,1134.0,638.0,0.4499,0.0,97621.0,0.0,0.0,sorting,heap_sort,random
110,0.0,550.0,0.4499,0.0,97621.0,0.0,0.0,sorting,radix_sort,random
120,7004.0,3442.0,0.5179,0.0,99564.0,0.0,0.0,sorting,bubble_sort,random
120,3556.0,3442.0,0.5179,0.0,99564.0,0.0,0.0,sorting,insertion_sort,random
120,677.0,832.0,0.5179,0.0,99564.0,0.0,0.0,sorting,merge_sort,random
120,823.0,477.0,0.5179,0.0,99564.0,0.0,0.0,sorting,quick_sort,random
120,1286.0,734.0,0.5179,0.0,99564.0,0.0,0.0,sorting,heap_sort,random
120,0.0,600.0,0.5179,0.0,99564.0,0.0,0.0,sorting,radix_sort,random
120,7035.0,3674.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,bubble_sort,random
120,3789.0,3674.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,insertion_sort,random
120,671.0,832.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,merge_sort,random
120,743.0,480.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,quick_sort,random
120,1303.0,736.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,heap_sort,random
120,0.0,600.0,0.4854,0.0083,95866.0,0.0,0.0,sorting,radix_sort,random
120,7139.0,3295.0,0.5385,0.0,98507.0,0.0,0.0,sorting,bubble_sort,random
120,3411.0,3295.0,0.5385,0.0,98507.0,0.0,0.0,sorting,insertion_sort,random
120,686.0,832.0,0.5385,0.0,98507.0,0.0,0.0,sorting,merge_sort,random
120,850.0,515.0,0.5385,0.0,98507.0,0.0,0.0,sorting,quick_sort,random
120,1296.0,735.0,0.5385,0.0,98507.0,0.0,0.0,sorting,heap_sort,random
120,0.0,600.0,0.5385,0.0,98507.0,0.0,0.0,sorting,radix_sort,random
120,6887.0,3161.0,0.5573,0.0,99336.0,0.0,0.0,sorting,bubble_sort,random
120,3276.0,3161.0,0.5573,0.0,99336.0,0.0,0.0,sorting,insertion_sort,random
120,690.0,832.0,0.5573,0.0,99336.0,0.0,0.0,sorting,merge_sort,random
120,798.0,593.0,0.5573,0.0,99336.0,0.0,0.0,sorting,quick_sort,random
120,1293.0,731.0,0.5573,0.0,99336.0,0.0,0.0,sorting,heap_sort,random
120,0.0,600.0,0.5573,0.0,99336.0,0.0,0.0,sorting,radix_sort,random
120,7112.0,3469.0,0.5141,0.0,99226.0,0.0,0.0,sorting,bubble_sort,random
120,3584.0,3469.0,0.5141,0.0,99226.0,0.0,0.0,sorting,insertion_sort,random
120,681.0,832.0,0.5141,0.0,99226.0,0.0,0.0,sorting,merge_sort,random
120,832.0,454.0,0.5141,0.0,99226.0,0.0,0.0,sorting,quick_sort,random
120,1308.0,739.0,0.5141,0.0,99226.0,0.0,0.0,sorting,heap_sort,random
120,0.0,600.0,0.5141,0.0,99226.0,0.0,0.0,sorting,radix_sort,random
130,8330.0,3796.0,0.5473,0.0,97706.0,0.0,0.0,sorting,bubble_sort,random
130,8385.0,126.0,0.5473,0.0,97706.0,0.0,0.0,sorting,selection_sort,random
130,3918.0,3796.0,0.5473,0.0,97706.0,0.0,0.0,sorting,insertion_sort,random
130,749.0,914.0,0.5473,0.0,97706.0,0.0,0.0,sorting,merge_sort,random
130,833.0,452.0,0.5473,0.0,97706.0,0.0,0.0,sorting,quick_sort,random
130,1427.0,798.0,0.5473,0.0,97706.0,0.0,0.0,sorting,heap_sort,random
130,8379.0,3935.0,0.5307,0.0,99030.0,0.0,0.0,sorting,bubble_sort,random
130,8385.0,125.0,0.5307,0.0,99030.0,0.0,0.0,sorting,selection_sort,random
130,4058.0,3935.0,0.5307,0.0,99030.0,0.0,0.0,sorting,insertion_sort,random
130,748.0,914.0,0.5307,0.0,99030.0,0.0,0.0,sorting,merge_sort,random
130,935.0,598.0,0.5307,0.0,99030.0,0.0,0.0,sorting,quick_sort,random
130,1424.0,807.0,0.5307,0.0,99030.0,0.0,0.0,sorting,heap_sort,random
130,8379.0,3812.0,0.5454,0.0,99242.0,0.0,0.0,sorting,bubble_sort,random
130,8385.0,126.0,0.5454,0.0,99242.0,0.0,0.0,sorting,selection_sort,random
130,3937.0,3812.0,0.5454,0.0,99242.0,0.0,0.0,sorting,insertion_sort,random
130,752.0,914.0,0.5454,0.0,99242.0,0.0,0.0,sorting,merge_sort,random
130,893.0,641.0,0.5454,0.0,99242.0,0.0,0.0,sorting,quick_sort,random
130,1441.0,822.0,0.5454,0.0,99242.0,0.0,0.0,sorting,heap_sort,random
130,8382.0,4359.0,0.4801,0.0,98354.0,0.0,0.0,sorting,bubble_sort,random
130,8385.0,125.0,0.4801,0.0,98354.0,0.0,0.0,sorting,selection_sort,random
130,4481.0,4359.0,0.4801,0.0,98354.0,0.0,0.0,sorting,insertion_sort,random
130,762.0,914.0,0.4801,0.0,98354.0,0.0,0.0,sorting,merge_sort,random
130,997.0,618.0,0.4801,0.0,98354.0,0.0,0.0,sorting,quick_sort,random
130,1410.0,791.0,0.4801,0.0,98354.0,0.0,0.0,sorting,heap_sort,random
130,8154.0,4042.0,0.5179,0.0,97024.0,0.0,0.0,sorting,bubble_sort,random
130,8385.0,124.0,0.5179,0.0,97024.0,0.0,0.0,sorting,selection_sort,random
130,4168.0,4042.0,0.5179,0.0,97024.0,0.0,0.0,sorting,insertion_sort,random
130,758.0,914.0,0.5179,0.0,97024.0,0.0,0.0,sorting,merge_sort,random
130,853.0,532.0,0.5179,0.0,97024.0,0.0,0.0,sorting,quick_sort,random
130,1424.0,802.0,0.5179,0.0,97024.0,0.0,0.0,sorting,heap_sort,random
140,9715.0,4704.0,0.5165,0.0,97253.0,0.0,0.0,sorting,bubble_sort,random
140,9730.0,138.0,0.5165,0.0,97253.0,0.0,0.0,sorting,selection_sort,random
140,4838.0,4704.0,0.5165,0.0,97253.0,0.0,0.0,sorting,insertion_sort,random
140,970.0,611.0,0.5165,0.0,97253.0,0.0,0.0,sorting,quick_sort,random
140,1575.0,878.0,0.5165,0.0,97253.0,0.0,0.0,sorting,heap_sort,random
140,0.0,700.0,0.5165,0.0,97253.0,0.0,0.0,sorting,radix_sort,random
140,9594.0,4563.0,0.531,0.0,98563.0,0.0,0.0,sorting,bubble_sort,random
140,9730.0,133.0,0.531,0.0,98563.0,0.0,0.0,sorting,selection_sort,random
140,4698.0,4563.0,0.531,0.0,98563.0,0.0,0.0,sorting,insertion_sort,random
140,1039.0,690.0,0.531,0.0,98563.0,0.0,0.0,sorting,quick_sort,random
140,1579.0,883.0,0.531,0.0,98563.0,0.0,0.0,sorting,heap_sort,random
140,0.0,700.0,0.531,0.0,98563.0,0.0,0.0,sorting,radix_sort,random
140,9694.0,5102.0,0.4756,0.0,99753.0,0.0,0.0,sorting,bubble_sort,random
140,9730.0,134.0,0.4756,0.0,99753.0,0.0,0.0,sorting,selection_sort,random
140,5237.0,5102.0,0.4756,0.0,99753.0,0.0,0.0,sorting,insertion_sort,random
140,977.0,703.0,0.4756,0.0,99753.0,0.0,0.0,sorting,quick_sort,random
140,1556.0,874.0,0.4756,0.0,99753.0,0.0,0.0,sorting,heap_sort,random
140,0.0,700.0,0.4756,0.0,99753.0,0.0,0.0,sorting,radix_sort,random
140,9652.0,4779.0,0.5088,0.0,98961.0,0.0,0.0,sorting,bubble_sort,random
140,9730.0,135.0,0.5088,0.0,98961.0,0.0,0.0,sorting,selection_sort,random
140,4915.0,4779.0,0.5088,0.0,98961.0,0.0,0.0,sorting,insertion_sort,random
140,1184.0,724.0,0.5088,0.0,98961.0,0.0,0.0,sorting,quick_sort,random
140,1578.0,885.0,0.5088,0.0,98961.0,0.0,0.0,sorting,heap_sort,random
140,0.0,700.0,0.5088,0.0,98961.0,0.0,0.0,sorting,radix_sort,random
140,9559.0,4765.0,0.5103,0.0,99177.0,0.0,0.0,sorting,bubble_sort,random
140,9730.0,131.0,0.5103,0.0,99177.0,0.0,0.0,sorting,selection_sort,random
140,4897.0,4765.0,0.5103,0.0,99177.0,0.0,0.0,sorting,insertion_sort,random
140,1098.0,708.0,0.5103,0.0,99177.0,0.0,0.0,sorting,quick_sort,random
140,1582.0,887.0,0.5103,0.0,99177.0,0.0,0.0,sorting,heap_sort,random
140,0.0,700.0,0.5103,0.0,99177.0,0.0,0.0,sorting,radix_sort,random
150,11120.0,5774.0,0.4833,0.0,99951.0,0.0,0.0,sorting,bubble_sort,random
150,900.0,1094.0,0.4833,0.0,99951.0,0.0,0.0,sorting,merge_sort,random
150,1127.0,695.0,0.4833,0.0,99951.0,0.0,0.0,sorting,quick_sort,random
150,1699.0,938.0,0.4833,0.0,99951.0,0.0,0.0,sorting,heap_sort,random
150,0.0,750.0,0.4833,0.0,99951.0,0.0,0.0,sorting,radix_sort,random
150,11109.0,5894.0,0.4726,0.0,98797.0,0.0,0.0,sorting,bubble_sort,random
150,898.0,1094.0,0.4726,0.0,98797.0,0.0,0.0,sorting,merge_sort,random
150,985.0,556.0,0.4726,0.0,98797.0,0.0,0.0,sorting,quick_sort,random
150,1693.0,944.0,0.4726,0.0,98797.0,0.0,0.0,sorting,heap_sort,random
150,0.0,750.0,0.4726,0.0,98797.0,0.0,0.0,sorting,radix_sort,random
150,10545.0,5689.0,0.4909,0.0,98587.0,0.0,0.0,sorting,bubble_sort,random
150,915.0,1094.0,0.4909,0.0,98587.0,0.0,0.0,sorting,merge_sort,random
150,983.0,627.0,0.4909,0.0,98587.0,0.0,0.0,sorting,quick_sort,random
150,1709.0,947.0,0.4909,0.0,98587.0,0.0,0.0,sorting,heap_sort,random
150,0.0,750.0,0.4909,0.0,98587.0,0.0,0.0,sorting,radix_sort,random
150,10797.0,6040.0,0.4595,0.0,99460.0,0.0,0.0,sorting,bubble_sort,random
150,898.0,1094.0,0.4595,0.0,99460.0,0.0,0.0,sorting,merge_sort,random
150,1113.0,803.0,0.4595,0.0,99460.0,0.0,0.0,sorting,quick_sort,random
150,1713.0,952.0,0.4595,0.0,99460.0,0.0,0.0,sorting,heap_sort,random
150,0.0,750.0,0.4595,0.0,99460.0,0.0,0.0,sorting,radix_sort,random
150,11120.0,5589.0,0.4999,0.0,99143.0,0.0,0.0,sorting,bubble_sort,random
150,898.0,1094.0,0.4999,0.0,99143.0,0.0,0.0,sorting,merge_sort,random
150,1084.0,636.0,0.4999,0.0,99143.0,0.0,0.0,sorting,quick_sort,random
150,1714.0,951.0,0.4999,0.0,99143.0,0.0,0.0,sorting,heap_sort,random
150,0.0,750.0,0.4999,0.0,99143.0,0.0,0.0,sorting,radix_sort,random
160,12467.0,6536.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,bubble_sort,random
160,12720.0,156.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,selection_sort,random
160,6693.0,6536.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,insertion_sort,random
160,976.0,1184.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,merge_sort,random
160,1260.0,600.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,quick_sort,random
160,1855.0,1039.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,heap_sort,random
160,0.0,800.0,0.4862,0.0063,99809.0,0.0,0.0,sorting,radix_sort,random
160,12549.0,6620.0,0.4796,0.0,99439.0,0.0,0.0,sorting,bubble_sort,random
160,12720.0,158.0,0.4796,0.0,99439.0,0.0,0.0,sorting,selection_sort,random
160,6772.0,6620.0,0.4796,0.0,99439.0,0.0,0.0,sorting,insertion_sort,random
160,979.0,1184.0,0.4796,0.0,99439.0,0.0,0.0,sorting,merge_sort,random
160,1162.0,708.0,0.4796,0.0,99439.0,0.0,0.0,sorting,quick_sort,random
160,1858.0,1042.0,0.4796,0.0,99439.0,0.0,0.0,sorting,heap_sort,random
160,0.0,800.0,0.4796,0.0,99439.0,0.0,0.0,sorting,radix_sort,random
160,12720.0,5660.0,0.555,0.0,99196.0,0.0,0.0,sorting,bubble_sort,random
160,12720.0,150.0,0.555,0.0,99196.0,0.0,0.0,sorting,selection_sort,random
160,5816.0,5660.0,0.555,0.0,99196.0,0.0,0.0,sorting,insertion_sort,random
160,966.0,1184.0,0.555,0.0,99196.0,0.0,0.0,sorting,merge_sort,random
160,1248.0,829.0,0.555,0.0,99196.0,0.0,0.0,sorting,quick_sort,random
160,1859.0,1044.0,0.555,0.0,99196.0,0.0,0.0,sorting,heap_sort,random
160,0.0,800.0,0.555,0.0,99196.0,0.0,0.0,sorting,radix_sort,random
160,12549.0,6509.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,bubble_sort,random
160,12720.0,155.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,selection_sort,random
160,6659.0,6509.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,insertion_sort,random
160,983.0,1184.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,merge_sort,random
160,1059.0,629.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,quick_sort,random
160,1861.0,1040.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,heap_sort,random
160,0.0,800.0,0.4883,0.0063,97461.0,0.0,0.0,sorting,radix_sort,random
160,12567.0,6188.0,0.5135,0.0,99462.0,0.0,0.0,sorting,bubble_sort,random
160,12720.0,154.0,0.5135,0.0,99462.0,0.0,0.0,sorting,selection_sort,random
160,6340.0,6188.0,0.5135,0.0,99462.0,0.0,0.0,sorting,insertion_sort,random
160,975.0,1184.0,0.5135,0.0,99462.0,0.0,0.0,sorting,merge_sort,random
160,1236.0,738.0,0.5135,0.0,99462.0,0.0,0.0,sorting,quick_sort,random
160,1861.0,1038.0,0.5135,0.0,99462.0,0.0,0.0,sorting,heap_sort,random
160,0.0,800.0,0.5135,0.0,99462.0,0.0,0.0,sorting,radix_sort,random
170,14229.0,7769.0,0.4592,0.0,98860.0,0.0,0.0,sorting,bubble_sort,random
170,14365.0,163.0,0.4592,0.0,98860.0,0.0,0.0,sorting,selection_sort,random
170,7930.0,7769.0,0.4592,0.0,98860.0,0.0,0.0,sorting,insertion_sort,random
170,1044.0,1274.0,0.4592,0.0,98860.0,0.0,0.0,sorting,merge_sort,random
170,1509.0,930.0,0.4592,0.0,98860.0,0.0,0.0,sorting,quick_sort,random
170,1997.0,1113.0,0.4592,0.0,98860.0,0.0,0.0,sorting,heap_sort,random
170,0.0,850.0,0.4592,0.0,98860.0,0.0,0.0,sorting,radix_sort,random
170,14299.0,7498.0,0.478,0.0,99749.0,0.0,0.0,sorting,bubble_sort,random
170,14365.0,164.0,0.478,0.0,99749.0,0.0,0.0,sorting,selection_sort,random
170,7665.0,7498.0,0.478,0.0,99749.0,0.0,0.0,sorting,insertion_sort,random
170,1053.0,1274.0,0.478,0.0,99749.0,0.0,0.0,sorting,merge_sort,random
170,1369.0,960.0,0.478,0.0,99749.0,0.0,0.0,sorting,quick_sort,random
170,2013.0,1110.0,0.478,0.0,99749.0,0.0,0.0,sorting,heap_sort,random
170,0.0,850.0,0.478,0.0,99749.0,0.0,0.0,sorting,radix_sort,random
170,14287.0,7209.0,0.4982,0.0,98792.0,0.0,0.0,sorting,bubble_sort,random
170,14365.0,161.0,0.4982,0.0,98792.0,0.0,0.0,sorting,selection_sort,random
170,7370.0,7209.0,0.4982,0.0,98792.0,0.0,0.0,sorting,insertion_sort,random
170,1050.0,1274.0,0.4982,0.0,98792.0,0.0,0.0,sorting,merge_sort,random
170,1122.0,670.0,0.4982,0.0,98792.0,0.0,0.0,sorting,quick_sort,random
170,1994.0,1117.0,0.4982,0.0,98792.0,0.0,0.0,sorting,heap_sort,random
170,0.0,850.0,0.4982,0.0,98792.0,0.0,0.0,sorting,radix_sort,random
170,14362.0,6987.0,0.5136,0.0,98842.0,0.0,0.0,sorting,bubble_sort,random
170,14365.0,165.0,0.5136,0.0,98842.0,0.0,0.0,sorting,selection_sort,random
170,7153.0,6987.0,0.5136,0.0,98842.0,0.0,0.0,sorting,insertion_sort,random
170,1046.0,1274.0,0.5136,0.0,98842.0,0.0,0.0,sorting,merge_sort,random
170,1315.0,885.0,0.5136,0.0,98842.0,0.0,0.0,sorting,quick_sort,random
170,2012.0,1129.0,0.5136,0.0,98842.0,0.0,0.0,sorting,heap_sort,random
170,0.0,850.0,0.5136,0.0,98842.0,0.0,0.0,sorting,radix_sort,random
170,14337.0,7248.0,0.4954,0.0,99497.0,0.0,0.0,sorting,bubble_sort,random
170,14365.0,164.0,0.4954,0.0,99497.0,0.0,0.0,sorting,selection_sort,random
170,7409.0,7248.0,0.4954,0.0,99497.0,0.0,0.0,sorting,insertion_sort,random
170,1063.0,1274.0,0.4954,0.0,99497.0,0.0,0.0,sorting,merge_sort,random
170,1224.0,693.0,0.4954,0.0,99497.0,0.0,0.0,sorting,quick_sort,random
170,2008.0,1118.0,0.4954,0.0,99497.0,0.0,0.0,sorting,heap_sort,random
170,0.0,850.0,0.4954,0.0,99497.0,0.0,0.0,sorting,radix_sort,random
180,15759.0,8258.0,0.4874,0.0,99089.0,0.0,0.0,sorting,bubble_sort,random
180,1343.0,606.0,0.4874,0.0,99089.0,0.0,0.0,sorting,quick_sort,random
180,2140.0,1194.0,0.4874,0.0,99089.0,0.0,0.0,sorting,heap_sort,random
180,0.0,900.0,0.4874,0.0,99089.0,0.0,0.0,sorting,radix_sort,random
180,16055.0,7448.0,0.5377,0.0,99339.0,0.0,0.0,sorting,bubble_sort,random
180,1419.0,810.0,0.5377,0.0,99339.0,0.0,0.0,sorting,quick_sort,random
180,2148.0,1202.0,0.5377,0.0,99339.0,0.0,0.0,sorting,heap_sort,random
180,0.0,900.0,0.5377,0.0,99339.0,0.0,0.0,sorting,radix_sort,random
180,15834.0,8232.0,0.489,0.0,98817.0,0.0,0.0,sorting,bubble_sort,random
180,1438.0,759.0,0.489,0.0,98817.0,0.0,0.0,sorting,quick_sort,random
180,2159.0,1192.0,0.489,0.0,98817.0,0.0,0.0,sorting,heap_sort,random
180,0.0,900.0,0.489,0.0,98817.0,0.0,0.0,sorting,radix_sort,random
180,15920.0,8311.0,0.4841,0.0,99553.0,0.0,0.0,sorting,bubble_sort,random
180,1579.0,882.0,0.4841,0.0,99553.0,0.0,0.0,sorting,quick_sort,random
180,2173.0,1211.0,0.4841,0.0,99553.0,0.0,0.0,sorting,heap_sort,random
180,0.0,900.0,0.4841,0.0,99553.0,0.0,0.0,sorting,radix_sort,random
180,16065.0,7716.0,0.521,0.0056,99400.0,0.0,0.0,sorting,bubble_sort,random
180,1360.0,744.0,0.521,0.0056,99400.0,0.0,0.0,sorting,quick_sort,random
180,2175.0,1209.0,0.521,0.0056,99400.0,0.0,0.0,sorting,heap_sort,random
180,0.0,900.0,0.521,0.0056,99400.0,0.0,0.0,sorting,radix_sort,random
190,17577.0,9798.0,0.4543,0.0,98177.0,0.0,0.0,sorting,bubble_sort,random
190,17955.0,182.0,0.4543,0.0,98177.0,0.0,0.0,sorting,selection_sort,random
190,1199.0,1454.0,0.4543,0.0,98177.0,0.0,0.0,sorting,merge_sort,random
190,1367.0,832.0,0.4543,0.0,98177.0,0.0,0.0,sorting,quick_sort,random
190,2295.0,1272.0,0.4543,0.0,98177.0,0.0,0.0,sorting,heap_sort,random
190,0.0,950.0,0.4543,0.0,98177.0,0.0,0.0,sorting,radix_sort,random
190,17765.0,8678.0,0.5167,0.0,99051.0,0.0,0.0,sorting,bubble_sort,random
190,17955.0,186.0,0.5167,0.0,99051.0,0.0,0.0,sorting,selection_sort,random
190,1209.0,1454.0,0.5167,0.0,99051.0,0.0,0.0,sorting,merge_sort,random
190,1579.0,952.0,0.5167,0.0,99051.0,0.0,0.0,sorting,quick_sort,random
190,2312.0,1278.0,0.5167,0.0,99051.0,0.0,0.0,sorting,heap_sort,random
190,0.0,950.0,0.5167,0.0,99051.0,0.0,0.0,sorting,radix_sort,random
190,17934.0,8628.0,0.5195,0.0,99097.0,0.0,0.0,sorting,bubble_sort,random
190,17955.0,186.0,0.5195,0.0,99097.0,0.0,0.0,sorting,selection_sort,random
190,1207.0,1454.0,0.5195,0.0,99097.0,0.0,0.0,sorting,merge_sort,random
190,1432.0,925.0,0.5195,0.0,99097.0,0.0,0.0,sorting,quick_sort,random
190,2295.0,1278.0,0.5195,0.0,99097.0,0.0,0.0,sorting,heap_sort,random
190,0.0,950.0,0.5195,0.0,99097.0,0.0,0.0,sorting,radix_sort,random
190,17934.0,9345.0,0.4795,0.0,99593.0,0.0,0.0,sorting,bubble_sort,random
190,17955.0,183.0,0.4795,0.0,99593.0,0.0,0.0,sorting,selection_sort,random
190,1205.0,1454.0,0.4795,0.0,99593.0,0.0,0.0,sorting,merge_sort,random
190,1376.0,737.0,0.4795,0.0,99593.0,0.0,0.0,sorting,quick_sort,random
190,2308.0,1273.0,0.4795,0.0,99593.0,0.0,0.0,sorting,heap_sort,random
190,0.0,950.0,0.4795,0.0,99593.0,0.0,0.0,sorting,radix_sort,random
190,17864.0,8706.0,0.5151,0.0,99036.0,0.0,0.0,sorting,bubble_sort,random
190,17955.0,184.0,0.5151,0.0,99036.0,0.0,0.0,sorting,selection_sort,random
190,1209.0,1454.0,0.5151,0.0,99036.0,0.0,0.0,sorting,merge_sort,random
190,1442.0,881.0,0.5151,0.0,99036.0,0.0,0.0,sorting,quick_sort,random
190,2317.0,1288.0,0.5151,0.0,99036.0,0.0,0.0,sorting,heap_sort,random
190,0.0,950.0,0.5151,0.0,99036.0,0.0,0.0,sorting,radix_sort,random
200,19435.0,9295.0,0.5329,0.005,99580.0,0.0,0.0,sorting,bubble_sort,random
200,19900.0,195.0,0.5329,0.005,99580.0,0.0,0.0,sorting,selection_sort,random
200,9488.0,9295.0,0.5329,0.005,99580.0,0.0,0.0,sorting,insertion_sort,random
200,1286.0,1544.0,0.5329,0.005,99580.0,0.0,0.0,sorting,merge_sort,random
200,2435.0,1359.0,0.5329,0.005,99580.0,0.0,0.0,sorting,heap_sort,random
200,0.0,1000.0,0.5329,0.005,99580.0,0.0,0.0,sorting,radix_sort,random
200,19855.0,10123.0,0.4913,0.0,98985.0,0.0,0.0,sorting,bubble_sort,random
200,19900.0,193.0,0.4913,0.0,98985.0,0.0,0.0,sorting,selection_sort,random
200,10319.0,10123.0,0.4913,0.0,98985.0,0.0,0.0,sorting,insertion_sort,random
200,1285.0,1544.0,0.4913,0.0,98985.0,0.0,0.0,sorting,merge_sort,random
200,2450.0,1365.0,0.4913,0.0,98985.0,0.0,0.0,sorting,heap_sort,random
200,0.0,1000.0,0.4913,0.0,98985.0,0.0,0.0,sorting,radix_sort,random
200,19764.0,10297.0,0.4826,0.0,99479.0,0.0,0.0,sorting,bubble_sort,random
200,19900.0,195.0,0.4826,0.0,99479.0,0.0,0.0,sorting,selection_sort,random
200,10489.0,10297.0,0.4826,0.0,99479.0,0.0,0.0,sorting,insertion_sort,random
200,1299.0,1544.0,0.4826,0.0,99479.0,0.0,0.0,sorting,merge_sort,random
200,2459.0,1357.0,0.4826,0.0,99479.0,0.0,0.0,sorting,heap_sort,random
200,0.0,1000.0,0.4826,0.0,99479.0,0.0,0.0,sorting,radix_sort,random
200,19900.0,9296.0,0.5329,0.0,99629.0,0.0,0.0,sorting,bubble_sort,random
200,19900.0,194.0,0.5329,0.0,99629.0,0.0,0.0,sorting,selection_sort,random
200,9492.0,9296.0,0.5329,0.0,99629.0,0.0,0.0,sorting,insertion_sort,random
200,1275.0,1544.0,0.5329,0.0,99629.0,0.0,0.0,sorting,merge_sort,random
200,2454.0,1370.0,0.5329,0.0,99629.0,0.0,0.0,sorting,heap_sort,random
200,0.0,1000.0,0.5329,0.0,99629.0,0.0,0.0,sorting,radix_sort,random
200,19780.0,10549.0,0.4699,0.0,99349.0,0.0,0.0,sorting,bubble_sort,random
200,19900.0,195.0,0.4699,0.0,99349.0,0.0,0.0,sorting,selection_sort,random
200,10745.0,10549.0,0.4699,0.0,99349.0,0.0,0.0,sorting,insertion_sort,random
200,1287.0,1544.0,0.4699,0.0,99349.0,0.0,0.0,sorting,merge_sort,random
200,2455.0,1361.0,0.4699,0.0,99349.0,0.0,0.0,sorting,heap_sort,random
200,0.0,1000.0,0.4699,0.0,99349.0,0.0,0.0,sorting,radix_sort,random
210,21900.0,10606.0,0.5167,0.0,98517.0,0.0,0.0,sorting,bubble_sort,random
210,21945.0,200.0,0.5167,0.0,98517.0,0.0,0.0,sorting,selection_sort,random
210,10811.0,10606.0,0.5167,0.0,98517.0,0.0,0.0,sorting,insertion_sort,random
210,1721.0,1033.0,0.5167,0.0,98517.0,0.0,0.0,sorting,quick_sort,random
210,0.0,1050.0,0.5167,0.0,98517.0,0.0,0.0,sorting,radix_sort,random
210,21692.0,11284.0,0.4858,0.0,99782.0,0.0,0.0,sorting,bubble_sort,random
210,21945.0,206.0,0.4858,0.0,99782.0,0.0,0.0,sorting,selection_sort,random
210,11493.0,11284.0,0.4858,0.0,99782.0,0.0,0.0,sorting,insertion_sort,random
210,1750.0,930.0,0.4858,0.0,99782.0,0.0,0.0,sorting,quick_sort,random
210,0.0,1050.0,0.4858,0.0,99782.0,0.0,0.0,sorting,radix_sort,random
210,21879.0,11751.0,0.4645,0.0095,99594.0,0.0,0.0,sorting,bubble_sort,random
210,21945.0,207.0,0.4645,0.0095,99594.0,0.0,0.0,sorting,selection_sort,random
210,11958.0,11751.0,0.4645,0.0095,99594.0,0.0,0.0,sorting,insertion_sort,random
210,1652.0,944.0,0.4645,0.0095,99594.0,0.0,0.0,sorting,quick_sort,random
210,0.0,1050.0,0.4645,0.0095,99594.0,0.0,0.0,sorting,radix_sort,random
210,21879.0,11089.0,0.4947,0.0,98568.0,0.0,0.0,sorting,bubble_sort,random
210,21945.0,205.0,0.4947,0.0,98568.0,0.0,0.0,sorting,selection_sort,random
210,11293.0,11089.0,0.4947,0.0,98568.0,0.0,0.0,sorting,insertion_sort,random
210,1679.0,1003.0,0.4947,0.0,98568.0,0.0,0.0,sorting,quick_sort,random
210,0.0,1050.0,0.4947,0.0,98568.0,0.0,0.0,sorting,radix_sort,random
210,21735.0,11094.0,0.4945,0.0095,99490.0,0.0,0.0,sorting,bubble_sort,random
210,21945.0,206.0,0.4945,0.0095,99490.0,0.0,0.0,sorting,selection_sort,random
210,11299.0,11094.0,0.4945,0.0095,99490.0,0.0,0.0,sorting,insertion_sort,random
210,1649.0,1060.0,0.4945,0.0095,99490.0,0.0,0.0,sorting,quick_sort,random
210,0.0,1050.0,0.4945,0.0095,99490.0,0.0,0.0,sorting,radix_sort,random
220,23985.0,12112.0,0.4972,0.0,98942.0,0.0,0.0,sorting,bubble_sort,random
220,24090.0,212.0,0.4972,0.0,98942.0,0.0,0.0,sorting,selection_sort,random
220,12328.0,12112.0,0.4972,0.0,98942.0,0.0,0.0,sorting,insertion_sort,random
220,1443.0,1724.0,0.4972,0.0,98942.0,0.0,0.0,sorting,merge_sort,random
220,1878.0,879.0,0.4972,0.0,98942.0,0.0,0.0,sorting,quick_sort,random
220,2754.0,1520.0,0.4972,0.0,98942.0,0.0,0.0,sorting,heap_sort,random
220,23739.0,11973.0,0.503,0.0,99311.0,0.0,0.0,sorting,bubble_sort,random
220,24090.0,213.0,0.503,0.0,99311.0,0.0,0.0,sorting,selection_sort,random
220,12186.0,11973.0,0.503,0.0,99311.0,0.0,0.0,sorting,insertion_sort,random
220,1450.0,1724.0,0.503,0.0,99311.0,0.0,0.0,sorting,merge_sort,random
220,1736.0,1060.0,0.503,0.0,99311.0,0.0,0.0,sorting,quick_sort,random
220,2742.0,1521.0,0.503,0.0,99311.0,0.0,0.0,sorting,heap_sort,random
220,24084.0,12301.0,0.4894,0.0,99251.0,0.0,0.0,sorting,bubble_sort,random
220,24090.0,213.0,0.4894,0.0,99251.0,0.0,0.0,sorting,selection_sort,random
